gid,cnn_intrsctn_pkey,latitude,longitude,intrsctn_trnsprtn_pkey,bike_trips_05_taz,bike_trips_05_taz_d,daily_ride_qrt,daily_ride_egt,ped_vol_ann,ped_vol_24h,walktrips_05_taz,walktrips_05_taz_d
"1860","22486000",37.70963986800,-122.46460805000,"1860","49","4645","3001","0","62229","170","245","32687"
"1861","22487000",37.70964203770,-122.46435065000,"1861","49","4645","2824","0","99790","273","245","32687"
"1862","22490000",37.71117102870,-122.46254571300,"1862","74","4645","3293","1640","248088","680","813","32687"
"1863","22491000",37.71227352090,-122.46258130000,"1863","148","4645","4192","1205","334253","916","895","32687"
"1864","22492000",37.71251580180,-122.46347892900,"1864","148","4645","3374","1758","229020","627","895","32687"
"1865","22493000",37.71252303410,-122.46258065800,"1865","148","4645","3262","1183","277730","761","895","32687"
"1866","22494000",37.71315016560,-122.46256900000,"1866","74","4645","3959","562","255409","700","813","32687"
"1867","22495000",37.71402953880,-122.46258872500,"1867","72","4645","3904","0","260155","713","685","32687"
"1868","22496000",37.71430078000,-122.46349969800,"1868","148","4645","2199","440","135327","371","895","32687"
"1869","22497000",37.71430765320,-122.46260204000,"1869","50","4645","1758","0","216420","593","409","32687"
"1870","22498000",37.71488395000,-122.46260782800,"1870","72","4645","2368","0","123908","339","685","32687"
"1871","22499000",37.71561930370,-122.46261521400,"1871","72","4645","3332","0","85467","234","685","32687"
"1872","22500000",37.71614379440,-122.46262048100,"1872","50","4645","6763","0","85709","235","409","32687"
"1873","22509000",37.71076858870,-122.46436278400,"1873","148","4645","3020","1272","33455","92","895","32687"
"1874","22511000",37.71176205900,-122.46527028300,"1874","148","4645","4269","2041","169423","464","895","32687"
"1875","22512000",37.71076506740,-122.46525866000,"1875","148","4645","3447","1683","217985","597","895","32687"
"1876","22513000",37.70944573740,-122.46547874400,"1876","49","4645","5316","0","209630","574","245","32687"
"1877","22515000",37.70866682000,-122.46659408900,"1877","49","4645","5817","105","186521","511","245","32687"
"1878","22516000",37.71149497000,-122.46702750700,"1878","148","4645","8620","2646","585019","1603","895","32687"
"1879","22517000",37.71068225350,-122.46616069400,"1879","148","4645","6318","1946","84985","233","895","32687"
"1880","22520000",37.71428697670,-122.46529972100,"1880","148","4645","2462","216","135109","370","895","32687"
"1881","22522000",37.71429387410,-122.46440075500,"1881","50","4645","2120","216","148436","407","409","32687"
"1882","22523000",37.71428007360,-122.46619867300,"1882","148","4645","2870","421","101555","278","895","32687"
"1883","22524000",37.71242187110,-122.46707269200,"1883","57","4645","9686","2592","545115","1493","401","32687"
"1884","22525000",37.71427318830,-122.46709432100,"1884","57","4645","6027","299","83535","229","401","32687"
"1885","22527000",37.70866203280,-122.46927073500,"1885","148","4645","9932","2129","114120","313","895","32687"
"1886","22528000",37.71059343950,-122.46928846000,"1886","148","4645","10564","5599","252229","691","895","32687"
"1887","22530000",37.71101763090,-122.46842969100,"1887","148","4645","9585","3281","311634","854","895","32687"
"1888","22531000",37.70867486710,-122.47040114000,"1888","148","4645","8811","2487","239187","655","895","32687"
"1889","22533000",37.70989984620,-122.47040910100,"1889","148","4645","9244","5354","324014","888","895","32687"
"1890","22534000",37.71065338200,-122.47042170400,"1890","148","4645","9582","5749","250175","685","895","32687"
"1891","22536000",37.71217904980,-122.47043908700,"1891","148","4645","11523","7196","294969","808","895","32687"
"1892","22537000",37.71065006890,-122.47104461400,"1892","148","4645","10528","6016","300632","824","895","32687"
"1893","22539000",37.71426624830,-122.46799613800,"1893","57","4645","8403","205","101648","278","401","32687"
"1894","22543000",37.71428168390,-122.46979824200,"1894","57","4645","11686","4309","222021","608","401","32687"
"1895","22544000",37.71425618440,-122.46889627300,"1895","57","4645","9515","1077","150634","413","401","32687"
"1896","22545000",37.71270439840,-122.47058106400,"1896","148","4645","11064","5288","250132","685","895","32687"
"1897","22546000",37.71427723470,-122.47046372100,"1897","57","4645","13005","4939","296121","811","401","32687"
"1898","22548000",37.71496844400,-122.47047182800,"1898","57","4645","11249","4447","437289","1198","401","32687"
"1899","22549000",37.71422893590,-122.47171149400,"1899","99","8944","17736","6832","265235","727","552","65794"
"1900","22551000",37.71612607170,-122.47157204500,"1900","15","4645","19667","6365","252463","692","167","32687"
"1901","22554000",37.71292737470,-122.47273720500,"1901","99","8944","11232","3674","723264","1982","552","65794"
"1902","22555000",37.71367198680,-122.47313961700,"1902","99","8944","11960","5220","232661","637","552","65794"
"1903","22556000",37.71717386890,-122.47257245400,"1903","15","4645","32517","12835","1074159","2943","167","32687"
"1904","22561000",37.71591005760,-122.47843169400,"1904","94","8944","3320","768","363455","996","668","65794"
"1905","22563000",37.71595590230,-122.48133948300,"1905","32","8944","3241","518","327328","897","162","65794"
"1906","22564000",37.71522542960,-122.48028650400,"1906","94","8944","2627","639","379243","1039","668","65794"
"1907","22565000",37.71549087420,-122.48331421900,"1907","39","8944","3386","1719","328632","900","234","65794"
"1908","22566000",37.71543820590,-122.48164744100,"1908","32","8944","2980","1076","380145","1041","162","65794"
"1909","22567000",37.71574013720,-122.48163234600,"1909","39","8944","2927","477","321227","880","234","65794"
"1910","22568000",37.71624646160,-122.48327489300,"1910","39","8944","3588","1459","259203","710","234","65794"
"1911","22570000",37.71617776520,-122.48444820400,"1911","32","8944","3339","2140","244571","670","162","65794"
"1912","22572000",37.71745473730,-122.45907229000,"1912","50","4645","26839","1544","124450","341","370","32687"
"1913","22573000",37.71823520880,-122.45610752700,"1913","50","4645","26139","11838","166634","457","370","32687"
"1914","22574000",37.71663047910,-122.45608692000,"1914","33","4645","21093","4664","179908","493","228","32687"
"1915","22575000",37.71660346250,-122.45906354600,"1915","72","4645","19390","1123","123489","338","685","32687"
"1916","22576000",37.72003330140,-122.45613349900,"1916","64","4645","37818","17374","173724","476","408","32687"
"1917","22577000",37.71823336050,-122.45714526800,"1917","50","4645","28133","13086","137937","378","370","32687"
"1918","22578000",37.72003024310,-122.45715834200,"1918","115","4645","34497","18483","143818","394","769","32687"
"1919","22579000",37.72002719260,-122.45817751900,"1919","64","4645","31826","18556","143224","392","408","32687"
"1920","22580000",37.71823153930,-122.45816261200,"1920","50","4645","27768","11734","137827","378","370","32687"
"1921","22581000",37.71822969740,-122.45918721400,"1921","50","4645","28072","6956","138047","378","370","32687"
"1922","22582000",37.72002412860,-122.45919843700,"1922","115","4645","33894","15452","142362","390","769","32687"
"1923","22583000",37.72184585720,-122.45614147900,"1923","115","4645","42636","14776","561837","1539","769","32687"
"2929","22584000",37.72184307530,-122.45716308800,"2929","115","4645","37544","13246","567381","1554","769","32687"
"2930","22585000",37.72388663600,-122.45615046500,"2930","100","4645","29837","11507","2262881","6200","699","32687"
"2931","22586000",37.72410168390,-122.45716900100,"2931","43","3694","22985","6248","2298906","6298","645","19925"
"2932","22587000",37.72396381760,-122.45651601600,"2932","100","4645","25731","6568","7259700","19890","699","32687"
"2933","22588000",37.72365751030,-122.45818925700,"2933","100","4645","22955","6386","2150340","5891","699","32687"
"2934","22589000",37.72184028920,-122.45818338100,"2934","100","4645","35122","11070","567630","1555","699","32687"
"2935","22590000",37.72183749180,-122.45920421400,"2935","46","4645","33150","6498","563277","1543","337","32687"
"2936","22591000",37.72413798740,-122.45734095300,"2936","43","3694","15754","4800","2782616","7624","645","19925"
"2937","22592000",37.72365245190,-122.45920999800,"2937","63","4645","17565","1862","609851","1671","506","32687"
"2938","22593000",37.71659284950,-122.46022265100,"2938","50","4645","16284","0","180301","494","370","32687"
"2939","22594000",37.71744383170,-122.46023180000,"2939","50","4645","23415","0","150547","412","370","32687"
"2940","22595000",37.72002105890,-122.46021817500,"2940","46","4645","30573","10974","117268","321","337","32687"
"2941","22596000",37.71823054580,-122.46020868900,"2941","50","4645","28009","6069","115021","315","370","32687"
"2942","22597000",37.71657081990,-122.46262477100,"2942","50","4645","13007","0","64828","178","370","32687"
"2943","22598000",37.71613507370,-122.46352104000,"2943","50","4645","5527","0","114334","313","409","32687"
"2944","22600000",37.71742120830,-122.46263331200,"2944","50","4645","19562","0","65343","179","370","32687"
"2945","22601000",37.71793005800,-122.46354192700,"2945","48","4645","17688","3380","115239","316","407","32687"
"2946","22604000",37.71823161320,-122.46123080400,"2946","46","4645","23809","6869","95910","263","337","32687"
"2947","22605000",37.72001799350,-122.46123397000,"2947","46","4645","24738","10946","96388","264","337","32687"
"2948","22606000",37.72000857340,-122.46225439900,"2948","48","4645","19496","10312","54351","149","407","32687"
"2949","22607000",37.72000374570,-122.46266291700,"2949","48","4645","18892","10289","54164","148","407","32687"
"2950","22609000",37.72183468790,-122.46022442200,"2950","46","4645","30796","3534","507863","1391","337","32687"
"2951","22610000",37.72364738430,-122.46023066800,"2951","63","4645","14890","88","554774","1520","506","32687"
"2952","22611000",37.72364231320,-122.46125052600,"2952","63","4645","6568","650","549111","1504","506","32687"
"2953","22612000",37.72183125520,-122.46124225400,"2953","63","4645","19679","4111","379587","1040","506","32687"
"2954","22613000",37.72182779480,-122.46226548700,"2954","46","4645","18410","797","239202","655","337","32687"
"2955","22614000",37.71988988850,-122.46356056200,"2955","48","4645","21129","11896","114023","312","407","32687"
"2956","22615000",37.72169498620,-122.46226489600,"2956","46","4645","18363","3052","149638","410","337","32687"
"2957","22616000",37.72169216890,-122.46268271800,"2957","48","4645","18363","3832","135291","371","407","32687"
"2958","22617000",37.72168610420,-122.46358164700,"2958","48","4645","19036","5326","121706","333","407","32687"
"2959","22618000",37.72363721650,-122.46227354500,"2959","63","4645","3989","47","652109","1787","506","32687"
"2960","22619000",37.72302108210,-122.46227080100,"2960","63","4645","13860","16","543057","1488","506","32687"
"2961","22620000",37.72580865140,-122.45658212500,"2961","43","3694","19224","965","503029","1378","645","19925"
"2962","22621000",37.72523881510,-122.45736078500,"2962","43","3694","14860","1631","630846","1728","645","19925"
"2963","22622000",37.72618732310,-122.45732888200,"2963","43","3694","11558","16","424184","1162","645","19925"
"2964","22623000",37.72758998200,-122.45653703900,"2964","45","3694","16144","0","492117","1348","223","19925"
"2965","22625000",37.72758704620,-122.45738173800,"2965","43","3694","11628","0","416068","1140","645","19925"
"2966","22626000",37.72870663870,-122.45642985200,"2966","45","3694","21770","0","411174","1127","223","19925"
"2967","22627000",37.72572561850,-122.45819854200,"2967","64","3694","9605","47","481896","1320","476","19925"
"2968","22628000",37.72453317120,-122.45921280300,"2968","63","4645","10993","1991","2353087","6447","506","32687"
"2969","22629000",37.72431753550,-122.45819139100,"2969","43","3694","14765","4813","6782072","18581","645","19925"
"2970","22630000",37.72507223210,-122.45819376100,"2970","43","3694","11982","1639","710462","1946","645","19925"
"2971","22631000",37.72618414350,-122.45908460600,"2971","64","3694","5783","31","440261","1206","476","19925"
"2972","22634000",37.72944400300,-122.45821472600,"2972","12","3694","20587","5021","417276","1143","123","19925"
"1924","22635000",37.72758684730,-122.45987739900,"1924","64","3694","5316","12","247869","679","476","19925"
"1925","22636000",37.72758420770,-122.45903349900,"1925","64","3694","9590","189","431874","1183","476","19925"
"1926","22637000",37.72918625460,-122.45894847400,"1926","12","3694","19985","1173","350154","959","123","19925"
"1927","22639000",37.72971764540,-122.45650411700,"1927","45","3694","26010","9842","416326","1141","223","19925"
"1928","22640000",37.72900444970,-122.45642314300,"1928","45","3694","26156","4169","412133","1129","223","19925"
"1929","22641000",37.72956803090,-122.45682532200,"1929","45","3694","26112","6602","455579","1248","223","19925"
"1930","22642000",37.73009510490,-122.45821836000,"1930","12","3694","23808","7893","314530","862","123","19925"
"1931","22643000",37.72918555190,-122.45749139200,"1931","45","3694","21381","3579","500209","1370","223","19925"
"1932","22644000",37.73268906580,-122.45607682800,"1932","48","3694","33792","13798","156645","429","266","19925"
