gid,cnn_intrsctn_pkey,latitude,longitude,intrsctn_grp,intrsctn_type,x_street_comb
"851","21471000",37.71264615160,-122.44060353600,"0",INTERSECTIONS,MORSE ST/POPE ST
"852","21472000",37.71393253930,-122.44115621400,"0",INTERSECTIONS,CROSS ST/POPE ST
"853","21473000",37.71469381410,-122.43919109900,"0",INTERSECTIONS,ROLPH ST/NEWTON ST
"854","21474000",37.71663232600,-122.43875767700,"0",INTERSECTIONS,AMAZON AVE/PARIS ST
"855","21475000",37.71603881960,-122.44025513500,"0",INTERSECTIONS,GENEVA AVE/LONDON ST
"856","21476000",37.71501442210,-122.43990554000,"0",INTERSECTIONS,PARIS ST/ROLPH ST
"857","21477000",37.71366584410,-122.44213740200,"0",INTERSECTIONS,ALLISON ST/CROSS ST
"858","21478000",37.71211530430,-122.44256641600,"0",INTERSECTIONS,MORSE ST/CONCORD ST
"859","21479000",37.71339923030,-122.44311825400,"0",INTERSECTIONS,CROSS ST/CONCORD ST
"860","21480000",37.71466061930,-122.44256496300,"0",INTERSECTIONS,ALLISON ST/MISSION ST
"861","21481000",37.71468932360,-122.44148136500,"0",INTERSECTIONS,HOLLYWOOD CT/POPE ST
"862","21483000",37.71542967920,-122.44179946400,"0",INTERSECTIONS,MISSION ST/POPE ST
"863","21484000",37.71557269920,-122.44169115900,"0",INTERSECTIONS,MISSION ST/NIAGARA AVE
"864","21528000",37.71572796220,-122.44637184600,"0",INTERSECTIONS,OTTAWA AVE/ROME ST
"865","21529000",37.71618689090,-122.44694451600,"0",INTERSECTIONS,CAYUGA AVE/OTTAWA AVE
"866","21531000",37.70832812090,-122.44984660400,"0",INTERSECTIONS,OLIVER ST/BRUNSWICK ST
"867","21537000",37.70948804970,-122.44789910300,"0",INTERSECTIONS,CRESCIO CT/WHITTIER ST
"868","21651000",37.72594540800,-122.42413477800,"0",INTERSECTIONS,PERU AVE/VALMAR TER
"869","21652000",37.72632292300,-122.42492552600,"0",INTERSECTIONS,ATHENS ST/PERU AVE
"870","21653000",37.72659711550,-122.42284047300,"0",INTERSECTIONS,MADISON ST/SILLIMAN ST
"871","21654000",37.72727722050,-122.42312222700,"0",INTERSECTIONS,VALMAR TER/MADISON ST
"872","21657000",37.72633727900,-122.42383685100,"0",INTERSECTIONS,SILLIMAN ST/VALMAR TER
"873","21658000",37.72820672140,-122.42350866800,"0",INTERSECTIONS,ATHENS ST/MADISON ST
"874","21659000",37.72670832280,-122.42573280900,"0",INTERSECTIONS,PERU AVE/VIENNA ST
"875","21660000",37.72707628330,-122.42650358200,"0",INTERSECTIONS,NAPLES ST/PERU AVE
"876","21661000",37.72926199120,-122.42250335300,"0",INTERSECTIONS,GLADSTONE DR/STONEYBROOK AVE
"877","21662000",37.72875993700,-122.42373998200,"0",INTERSECTIONS,MADISON ST/SILVER AVE
"878","21663000",37.72873555360,-122.42419868600,"0",INTERSECTIONS,VIENNA ST/SILVER AVE
"879","21664000",37.72867748000,-122.42528994000,"0",INTERSECTIONS,NAPLES ST/SILVER AVE
"880","21665000",37.72939698230,-122.42602470500,"0",INTERSECTIONS,CONGDON ST/MAYNARD ST
"881","21666000",37.72950940810,-122.42379763900,"0",INTERSECTIONS,GLADSTONE DR/MAYNARD ST
"883","21668000",37.73081870350,-122.42324371300,"0",INTERSECTIONS,TRUMBULL ST/NEY ST
"884","21234000",37.73613745990,-122.42013382000,"0",INTERSECTIONS,HOLLY PARK CIR/MURRAY ST
"885","21235000",37.73644833900,-122.41929279700,"0",INTERSECTIONS,HOLLY PARK CIR/PARK ST
"886","21236000",37.73226125360,-122.42348641400,"0",INTERSECTIONS,COLLEGE AVE/JUSTIN DR
"887","21237000",37.73314044400,-122.42202732900,"0",INTERSECTIONS,BENTON AVE/JUSTIN DR
"888","21239000",37.73288964890,-122.42358528800,"0",INTERSECTIONS,BENTON AVE/COLLEGE AVE
"889","21240000",37.73384279470,-122.42237832200,"0",INTERSECTIONS,JUSTIN DR/MURRAY ST
"890","21242000",37.73714807960,-122.41880023000,"0",INTERSECTIONS,HIGHLAND AVE/HOLLY PARK CIR
"891","21243000",37.73789660480,-122.41894019400,"0",INTERSECTIONS,NEWMAN ST/HOLLY PARK CIR
"892","21244000",37.73818195890,-122.41930249400,"0",INTERSECTIONS,BOCANA ST/HOLLY PARK CIR
"893","21245000",37.73853768970,-122.41907332400,"0",INTERSECTIONS,BOCANA ST/ELLERT ST
"894","21246000",37.73929728010,-122.41858437600,"0",INTERSECTIONS,BOCANA ST/CORTLAND AVE
"895","21248000",37.73953344220,-122.41916531500,"0",INTERSECTIONS,BONVIEW ST/CORTLAND AVE
"896","21249000",37.74078867260,-122.41834709100,"0",INTERSECTIONS,EUGENIA AVE/BONVIEW ST
"897","21250000",37.73969622130,-122.41956574100,"0",INTERSECTIONS,ELSIE ST/CORTLAND AVE
"898","21251000",37.73930712550,-122.41981794900,"0",INTERSECTIONS,ELSIE ST/SANTA MARINA ST
"899","21252000",37.73975896620,-122.41972009000,"0",INTERSECTIONS,CORTLAND AVE/ELSIE ST
"900","21253000",37.73998455780,-122.42027504400,"0",INTERSECTIONS,CORTLAND AVE/WINFIELD ST
"901","21254000",37.74022084840,-122.42085632900,"0",INTERSECTIONS,CORTLAND AVE/PROSPECT AVE
"902","21255000",37.73725978960,-122.42108045400,"0",INTERSECTIONS,HOLLY PARK CIR/HIGHLAND AVE
"903","21256000",37.73653552010,-122.42099140200,"0",INTERSECTIONS,HOLLY PARK CIR/PARK ST
"904","21257000",37.73761062300,-122.42090986800,"0",INTERSECTIONS,APPLETON AVE/HOLLY PARK CIR
"905","21258000",37.73735790440,-122.42311698500,"0",INTERSECTIONS,HIGHLAND AVE/PATTON ST
"906","21259000",37.73792559640,-122.42067903500,"0",INTERSECTIONS,ELSIE ST/HOLLY PARK CIR
"907","21260000",37.73839876540,-122.42285286200,"0",INTERSECTIONS,APPLETON AVE/PATTON ST
"908","21261000",37.73983095250,-122.42110199000,"0",INTERSECTIONS,SANTA MARINA ST
"909","21262000",37.74030154850,-122.42225558800,"0",INTERSECTIONS,GLADYS ST/SANTA MARINA ST
"910","21263000",37.74058073290,-122.42174168000,"0",INTERSECTIONS,COLERIDGE ST/CORTLAND AVE
"911","21264000",37.74064188580,-122.42308990700,"0",INTERSECTIONS,BROOK ST/MISSION ST/SANTA MARINA ST
"912","21265000",37.73860148980,-122.42335265700,"0",INTERSECTIONS,APPLETON AVE/GLADYS ST
"913","21266000",37.74245670690,-122.41437216000,"0",INTERSECTIONS,BERNAL HEIGHTS BLVD/ELLSWORTH ST
"914","21268000",37.74160890900,-122.41569242000,"0",INTERSECTIONS,MOULTRIE ST/POWHATTAN AVE
"915","21272000",37.74510346660,-122.41569296700,"0",INTERSECTIONS,COSO AVE/STONEMAN ST/BONVIEW ST
"916","21274000",37.74166610150,-122.41692769000,"0",INTERSECTIONS,POWHATTAN AVE/WOOL ST
"917","21275000",37.74167212330,-122.41705778600,"0",INTERSECTIONS,BOCANA ST/POWHATTAN AVE
"918","21278000",37.74525274340,-122.41610340900,"0",INTERSECTIONS,COSO AVE/ELSIE ST
"919","21279000",37.74322272280,-122.41742152700,"0",INTERSECTIONS,ESMERALDA AVE/ELSIE ST
"920","21280000",37.74543913560,-122.41655911200,"0",INTERSECTIONS,WINFIELD ST/AZTEC ST/COSO AVE
"921","21281000",37.74344717070,-122.41797647900,"0",INTERSECTIONS,ESMERALDA AVE/WINFIELD ST
"922","21282000",37.74504506910,-122.41492075500,"0",INTERSECTIONS,SHOTWELL ST/STONEMAN ST
"923","21283000",37.74554932150,-122.41496911500,"0",INTERSECTIONS,SHOTWELL ST
"924","21285000",37.74604407130,-122.41501656500,"0",INTERSECTIONS,SHOTWELL ST/MONTEZUMA ST
"925","21286000",37.74654685210,-122.41506478400,"0",INTERSECTIONS,SHOTWELL ST/MIRABEL AVE
"926","21287000",37.74588165420,-122.41764047200,"0",INTERSECTIONS,COSO AVE/LUNDYS LN/MONTEZUMA ST
"927","21288000",37.74595727070,-122.41782283400,"0",INTERSECTIONS,COSO AVE/MIRABEL AVE
"928","21290000",37.74823073080,-122.41491896300,"0",INTERSECTIONS,SHOTWELL ST/CESAR CHAVEZ ST
"929","21291000",37.74734535310,-122.41483406400,"0",INTERSECTIONS,PRECITA AVE/SHOTWELL ST
"930","21293000",37.74923786610,-122.41486124800,"0",INTERSECTIONS,26TH ST/SHOTWELL ST
"931","21295000",37.74669437020,-122.41828462200,"0",INTERSECTIONS,COSO AVE/PRECITA AVE
"932","21296000",37.74917218290,-122.41595464300,"0",INTERSECTIONS,26TH ST/SOUTH VAN NESS AVE
"933","21298000",37.74571773800,-122.41723985100,"0",INTERSECTIONS,PROSPECT AVE/COSO AVE
"934","21299000",37.74368067710,-122.41855384000,"0",INTERSECTIONS,PROSPECT AVE/ESMERALDA AVE
"935","21301000",37.74382541770,-122.41891172700,"0",INTERSECTIONS,ESMERALDA AVE/LUNDYS LN
"936","21303000",37.74607801350,-122.41815937200,"0",INTERSECTIONS,COLERIDGE ST/COSO AVE
"1032","33360000",37.71107337100,-122.44165951600,"0",INTERSECTIONS,BRUNSWICK ST
"937","21304000",37.74816568880,-122.41822117000,"0",INTERSECTIONS,MISSION ST/CAPP ST/CESAR CHAVEZ ST
"938","21305000",37.74910650600,-122.41704884600,"0",INTERSECTIONS,26TH ST/CAPP ST
"939","21306000",37.74904128720,-122.41813525200,"0",INTERSECTIONS,26TH ST/MISSION ST
"940","21307000",37.74118003450,-122.41875212900,"0",INTERSECTIONS,ELSIE ST/VIRGINIA AVE
"941","21308000",37.74098321260,-122.41883417100,"0",INTERSECTIONS,VIRGINIA AVE/ELSIE ST/EUGENIA AVE
"942","21309000",37.74123294030,-122.41946681900,"0",INTERSECTIONS,WINFIELD ST/EUGENIA AVE
"943","21310000",37.74208454290,-122.41891413300,"0",INTERSECTIONS,VIRGINIA AVE/WINFIELD ST
"944","21313000",37.74146457680,-122.42005145800,"0",INTERSECTIONS,EUGENIA AVE/PROSPECT AVE
"945","21314000",37.74175011960,-122.42097981900,"0",INTERSECTIONS,COLERIDGE ST/EUGENIA AVE
"946","21315000",37.74219092490,-122.42069262400,"0",INTERSECTIONS,COLERIDGE ST/HEYMAN AVE
"947","21316000",37.74183355370,-122.41981090300,"0",INTERSECTIONS,PROSPECT AVE/HEYMAN AVE
"948","21317000",37.74231754070,-122.41949107000,"0",INTERSECTIONS,PROSPECT AVE/VIRGINIA AVE
"949","21318000",37.74244447240,-122.41980697300,"0",INTERSECTIONS,LUNDYS LN/VIRGINIA AVE
"950","21319000",37.74267871500,-122.42038669700,"0",INTERSECTIONS,COLERIDGE ST/VIRGINIA AVE
"951","21320000",37.74406029450,-122.41949249400,"0",INTERSECTIONS,COLERIDGE ST
"952","21321000",37.74515076640,-122.41878478500,"0",INTERSECTIONS,FAIR AVE/COLERIDGE ST
"953","21322000",37.74095635550,-122.42038242300,"0",INTERSECTIONS,KINGSTON ST/PROSPECT AVE
"954","21323000",37.74131372170,-122.42126413700,"0",INTERSECTIONS,COLERIDGE ST/KINGSTON ST
"955","21324000",37.74237215830,-122.42057594300,"0",INTERSECTIONS,COLERIDGE ST/GODEUS ST
"956","21325000",37.74219755260,-122.42208378500,"0",INTERSECTIONS,EUGENIA AVE/MISSION ST
"957","21326000",37.74102740790,-122.42284057700,"0",INTERSECTIONS,MISSION ST/CORTLAND AVE
"958","21327000",37.74176048880,-122.42236646000,"0",INTERSECTIONS,KINGSTON ST/MISSION ST
"959","21328000",37.74169519890,-122.42343075500,"0",INTERSECTIONS,KINGSTON ST/SAN JOSE AVE
"960","21329000",37.74237539830,-122.42196876200,"0",INTERSECTIONS,30TH ST/MISSION ST
"961","21330000",37.74282117450,-122.42168044800,"0",INTERSECTIONS,GODEUS ST/MISSION ST
"962","21331000",37.74312266450,-122.42148545000,"0",INTERSECTIONS,MISSION ST/VIRGINIA AVE
"963","21332000",37.74403763240,-122.42089365900,"0",INTERSECTIONS,29TH ST/MISSION ST
"964","21333000",37.74397945430,-122.42197676600,"0",INTERSECTIONS,29TH ST/TIFFANY AVE
"965","21334000",37.74573480440,-122.41840195300,"0",INTERSECTIONS,POWERS AVE/COLERIDGE ST
"966","21335000",37.74535638320,-122.41929426500,"0",INTERSECTIONS,FAIR AVE/PETERS AVE
"967","21337000",37.74559509670,-122.41988576400,"0",INTERSECTIONS,FAIR AVE/MISSION ST
"968","21338000",37.74538902020,-122.42001912800,"0",INTERSECTIONS,MISSION ST/VALENCIA ST
"969","21339000",37.74618268280,-122.41950511400,"0",INTERSECTIONS,MISSION ST/POWERS AVE
"970","21340000",37.74677514060,-122.41912130100,"0",INTERSECTIONS,PRECITA AVE/MISSION ST
"971","21341000",37.74649204580,-122.42035762100,"0",INTERSECTIONS,TIFFANY AVE/DUNCAN ST
"972","21342000",37.74897378260,-122.41924664100,"0",INTERSECTIONS,26TH ST/BARTLETT ST
"973","21343000",37.74817939200,-122.41917060300,"0",INTERSECTIONS,BARTLETT ST/CESAR CHAVEZ ST
"974","21344000",37.74657603140,-122.42013034300,"0",INTERSECTIONS,TIFFANY AVE/VALENCIA ST
"975","21345000",37.74812528370,-122.42027883100,"0",INTERSECTIONS,CESAR CHAVEZ ST/VALENCIA ST
"976","21346000",37.74890653080,-122.42035371100,"0",INTERSECTIONS,VALENCIA ST/26TH ST
"977","21347000",37.74463599820,-122.42445920800,"0",INTERSECTIONS,DOLORES ST/VALLEY ST
"978","21348000",37.74475879600,-122.42243884600,"0",INTERSECTIONS,SAN JOSE AVE/VALLEY ST
"979","21349000",37.74394224140,-122.42266944500,"0",INTERSECTIONS,29TH ST/SAN JOSE AVE
"980","21350000",37.74641224960,-122.42170442400,"0",INTERSECTIONS,DUNCAN ST/SAN JOSE AVE
"981","21351000",37.74557881370,-122.42221829200,"0",INTERSECTIONS,28TH ST/GUERRERO ST/SAN JOSE AVE
"982","21352000",37.74723063450,-122.42140560500,"0",INTERSECTIONS,27TH ST/SAN JOSE AVE
"983","21353000",37.74637651960,-122.42231065500,"0",INTERSECTIONS,DUNCAN ST/GUERRERO ST
"984","21354000",37.74717191480,-122.42238353600,"0",INTERSECTIONS,27TH ST/GUERRERO ST
"985","21355000",37.74624140040,-122.42460279300,"0",INTERSECTIONS,DUNCAN ST/DOLORES ST
"986","21359000",37.70925095040,-122.42335343600,"0",INTERSECTIONS,CARTER ST/GENEVA AVE
"987","21361000",37.70916220560,-122.42289332600,"0",INTERSECTIONS,GENEVA AVE/PARQUE DR
"988","21362000",37.71010186050,-122.42455038800,"0",INTERSECTIONS,BROOKDALE AVE/GENEVA AVE
"989","21364000",37.70902273520,-122.42820983400,"0",INTERSECTIONS,LAPHAM WAY/ROBINSON DR
"990","21366000",37.70961477970,-122.42926866700,"0",INTERSECTIONS,LAPHAM WAY/ROBINSON DR
"991","21369000",37.70887063350,-122.42928919800,"0",INTERSECTIONS,CANYON DR/ROBINSON DR
"992","21370000",37.71087217230,-122.43014956900,"0",INTERSECTIONS,CHICAGO WAY/LAPHAM WAY
"993","21371000",37.70886720380,-122.42989602300,"0",INTERSECTIONS,SOUTH HILL BLVD/CANYON DR
"994","21372000",37.70964138810,-122.43128258100,"0",INTERSECTIONS,BALTIMORE WAY/TOYON LN
"995","21373000",37.70950708020,-122.43023803600,"0",INTERSECTIONS,SOUTH HILL BLVD/TOYON LN
"996","21374000",37.71016644560,-122.43067639500,"0",INTERSECTIONS,BALTIMORE WAY/SOUTH HILL BLVD
"997","21377000",37.71665140150,-122.42684757300,"0",INTERSECTIONS,LA GRANDE AVE/RUSSIA AVE
"998","21379000",37.71276659620,-122.43192723600,"0",INTERSECTIONS,PRAGUE ST/GENEVA AVE
"999","21382000",37.70920960730,-122.43192520600,"0",INTERSECTIONS,NAYLOR ST/BALTIMORE WAY
"1000","33312000",37.73142809680,-122.40891444900,"0",INTERSECTIONS,MERRILL ST/SILVER AVE
"1001","33313000",37.73214082370,-122.40657484800,"0",INTERSECTIONS,GIRARD ST/SILVER AVE
"1002","33314000",37.72864102180,-122.42596370300,"0",INTERSECTIONS,CONGDON ST/SILVER AVE
"1003","33315000",37.73135209810,-122.42173050100,"0",INTERSECTIONS,ALEMANY BLVD/STONEYBROOK AVE
"1004","33323000",37.73251804070,-122.42626595600,"0",INTERSECTIONS,BENTON AVE
"1005","33325000",37.73452100800,-122.40681594700,"0",INTERSECTIONS,RICKARD ST/SAN BRUNO AVE
"1006","33330000",37.72958535820,-122.41622389200,"0",INTERSECTIONS,PRINCETON ST/TULANE ST
"1007","33331000",37.72931097930,-122.42144085700,"0",INTERSECTIONS,GLADSTONE DR/STONEYFORD AVE
"1008","33332000",37.72853443280,-122.42866697000,"0",INTERSECTIONS,LISBON ST/SILVER AVE
"1009","33333000",37.72953192700,-122.41422537500,"0",INTERSECTIONS,SILVER AVE/COLBY ST
"1010","33334000",37.72277418280,-122.40705800800,"0",INTERSECTIONS,DWIGHT ST
"1011","33335000",37.71809002230,-122.40825494600,"0",INTERSECTIONS,ERVINE ST/WILDE AVE
"1012","33336000",37.71650881990,-122.40802029200,"0",INTERSECTIONS,TUCKER AVE/DELTA ST
"1013","33337000",37.71627919950,-122.40993950200,"0",INTERSECTIONS,ALBERTA ST/CAMPBELL AVE
"1014","33338000",37.71788737820,-122.42247298800,"0",INTERSECTIONS,MANSELL ST/BRAZIL AVE
"1015","33339000",37.71713189430,-122.42465618200,"0",INTERSECTIONS,MANSELL ST
"1016","33344000",37.71936732160,-122.40892105700,"0",INTERSECTIONS,DARTMOUTH ST/MANSELL ST
"1017","33345000",37.71473132530,-122.40218848800,"0",INTERSECTIONS,CAMPBELL AVE/SOMERSET ST
"1018","33346000",37.71157398230,-122.42992735200,"0",INTERSECTIONS,ROLPH ST
"1019","33347000",37.71226439970,-122.42969859900,"0",INTERSECTIONS,GENEVA AVE
"1020","33348000",37.71896078490,-122.43812784100,"0",INTERSECTIONS,LONDON ST
"1021","33349000",37.70925775720,-122.41451319000,"0",INTERSECTIONS,ARGONAUT AVE
"1022","33350000",37.71875410070,-122.41167332400,"0",INTERSECTIONS,MANSELL ST/VISITACION AVE
"1023","33351000",37.70896858050,-122.44002456700,"0",INTERSECTIONS,POLARIS WAY/POPE ST
"1024","33352000",37.71278808120,-122.44007855800,"0",INTERSECTIONS,MORSE ST
"1025","33353000",37.71251082660,-122.44110407300,"0",INTERSECTIONS,MORSE ST
"1026","33354000",37.71223003190,-122.44214264300,"0",INTERSECTIONS,MORSE ST
"1027","33355000",37.71008002580,-122.44009170200,"0",INTERSECTIONS,HANOVER ST
"1028","33356000",37.70980940520,-122.44111182900,"0",INTERSECTIONS,HANOVER ST
"1029","33357000",37.71188750660,-122.43856292600,"0",INTERSECTIONS,BRUNSWICK ST
"1030","33358000",37.71161517340,-122.43958867700,"0",INTERSECTIONS,BRUNSWICK ST
"1031","33359000",37.71134477020,-122.44061703700,"0",INTERSECTIONS,BRUNSWICK ST
"1033","33361000",37.71007028750,-122.43867975700,"0",INTERSECTIONS,PRAGUE ST/WINDING WAY
"1034","33362000",37.74803212480,-122.42138474700,"0",INTERSECTIONS,CESAR CHAVEZ ST/SAN JOSE AVE
"1035","33363000",37.74885044270,-122.42128446000,"0",INTERSECTIONS,26TH ST/SAN JOSE AVE
"1036","33364000",37.74821215060,-122.41586279300,"0",INTERSECTIONS,CESAR CHAVEZ ST/SOUTH VAN NESS AVE
"1037","33365000",37.74335279410,-122.40859103800,"0",INTERSECTIONS,FRANCONIA ST/PERALTA AVE/ESMERALDA AVE
"1038","33366000",37.71159202170,-122.44609113000,"0",INTERSECTIONS,MISSION ST/NAGLEE AVE
"1039","33370000",37.73980304150,-122.43175915500,"0",INTERSECTIONS,BEACON ST
"1040","33371000",37.73463600990,-122.42939065200,"0",INTERSECTIONS,SAN JOSE AV OFF RAMP/SAN JOSE AVE
"1041","33375000",37.73253399540,-122.43444284800,"0",INTERSECTIONS,SAN JOSE AV OFF RAMP/MONTEREY BLVD/DIAMOND ST
"1042","33377000",37.72958897110,-122.43898319500,"0",INTERSECTIONS,BADEN ST/SAN JOSE AVE
"1043","33378000",37.73548525950,-122.42899398800,"0",INTERSECTIONS,ARLINGTON ST
"1044","33379000",37.73710828440,-122.43512397500,"0",INTERSECTIONS,OHLONE WAY/SUSSEX ST
"1045","33380000",37.73569526170,-122.43536506500,"0",INTERSECTIONS,SURREY ST/OHLONE WAY
"1046","33382000",37.73253351580,-122.42929623600,"0",INTERSECTIONS,MILTON ST/MIRANDO WAY
"1047","33384000",37.73022727890,-122.43421878500,"0",INTERSECTIONS,CAYUGA AVE/GORHAM ST
"1048","33389000",37.72991932990,-122.44066499100,"0",INTERSECTIONS,CIRCULAR AVE/FLOOD AVE
"1049","33390000",37.73416949210,-122.43752897700,"0",INTERSECTIONS,BOSWORTH ST
"1050","33391000",37.73427799760,-122.42579180300,"0",INTERSECTIONS,MISSION ST/COLLEGE TER
"1051","33393000",37.73386708830,-122.43092817200,"0",INTERSECTIONS,SAN JOSE AV OFF RAMP/SAN JOSE AVE/I-280 S ON RAMP
"1052","33394000",37.73350543830,-122.43126156200,"0",INTERSECTIONS,I-280 N OFF RAMP/SAN JOSE AVE/SAN JOSE AV ON RAMP
"1053","33399000",37.73529859220,-122.43539299300,"0",INTERSECTIONS,LIPPARD AVE
"1054","33400000",37.73557269320,-122.43301102100,"0",ENDS,PENNY LN
"1055","33401000",37.73583906090,-122.43286840500,"0",INTERSECTIONS,SUSSEX ST
"1056","33402000",37.73677872910,-122.43456363000,"0",INTERSECTIONS,DIAMOND ST
"1057","33406000",37.72978397670,-122.47154865500,"0",INTERSECTIONS,JUNIPERO SERRA BLVD/MONCADA WAY
"1058","33407000",37.72979264110,-122.47179832400,"0",INTERSECTIONS,MONCADA WAY/JUNIPERO SERRA BLVD
"1059","33408000",37.72890835090,-122.47184793900,"0",INTERSECTIONS,JUNIPERO SERRA BLVD/PALOMA AVE
"1060","33409000",37.72890214400,-122.47159428600,"0",INTERSECTIONS,JUNIPERO SERRA BLVD/PALOMA AVE
"1061","33410000",37.72762559170,-122.47166034200,"0",INTERSECTIONS,EL PLAZUELA WAY/JUNIPERO SERRA BLVD
"1062","33411000",37.72682404950,-122.47205688500,"0",INTERSECTIONS,JUNIPERO SERRA BLVD/WINSTON DR/MERCEDES WAY
"1063","33412000",37.72680820080,-122.47170263800,"0",INTERSECTIONS,JUNIPERO SERRA BLVD/MERCEDES WAY
"1064","33413000",37.72819574490,-122.46905538200,"0",INTERSECTIONS,MONCADA WAY
"1065","33414000",37.72746415170,-122.46895739400,"0",INTERSECTIONS,MONCADA WAY
"1066","33415000",37.72375411180,-122.47212510700,"0",INTERSECTIONS,ESTERO AVE/JUNIPERO SERRA BLVD
"1067","33416000",37.72374352760,-122.47186979500,"0",INTERSECTIONS,ESTERO AVE/JUNIPERO SERRA BLVD
"1068","33417000",37.72486622990,-122.46227901600,"0",INTERSECTIONS,ASHTON AVE
"1069","33418000",37.72495614390,-122.46362807500,"0",INTERSECTIONS,URBANO DR
"1070","33419000",37.73859720050,-122.43561385900,"0",INTERSECTIONS,DIAMOND ST/MORELAND ST
"1071","33421000",37.73540287820,-122.44201969800,"0",INTERSECTIONS,CONGO ST
"1072","33422000",37.72315867450,-122.46425367000,"0",INTERSECTIONS,URBANO DR
"1073","33423000",37.72232703460,-122.46398156900,"0",INTERSECTIONS,HEAD ST
"1074","33425000",37.71711490730,-122.44957244600,"0",INTERSECTIONS,SAN JOSE AVE
"1075","33427000",37.72183387790,-122.43916814800,"0",INTERSECTIONS,ONONDAGA AVE/ROSELLA CT
"1076","33428000",37.72018435270,-122.44094705900,"0",INTERSECTIONS,CAYUGA AVE
"1077","33430000",37.72299178410,-122.45159516600,"8",INTERSECTIONS,GENEVA AVE/OCEAN AVE
"1078","33431000",37.70959990240,-122.46789985600,"0",INTERSECTIONS,NIANTIC AVE/PANAMA ST
"1079","33432000",37.71218755910,-122.46930309100,"0",INTERSECTIONS,PAYSON ST/SAINT CHARLES AVE
"1080","33433000",37.71165454740,-122.46616467600,"0",INTERSECTIONS,ALEMANY BLVD/RAMSELL ST
"1081","33434000",37.71152713790,-122.46378494300,"0",INTERSECTIONS,BROTHERHOOD WAY/ALEMANY BLVD
"1082","33435000",37.71136182670,-122.46347293600,"0",INTERSECTIONS,ALEMANY BLVD/BRIGHT ST
"1083","33436000",37.71142254110,-122.46303002900,"0",INTERSECTIONS,ALEMANY BLVD/BROTHERHOOD WAY/SAGAMORE ST
"1084","33437000",37.71137272890,-122.46206325700,"0",INTERSECTIONS,SAGAMORE ST
"1085","33438000",37.71069666160,-122.45515782900,"0",INTERSECTIONS,ALEMANY BLVD/SICKLES AVE
"1086","33440000",37.71068463430,-122.45441074700,"0",INTERSECTIONS,ALEMANY BLVD/DE WOLF ST
"1087","33441000",37.71073440360,-122.45397106300,"0",INTERSECTIONS,ALEMANY BLVD/CAYUGA AVE
"1088","33442000",37.71912546100,-122.43982755700,"0",INTERSECTIONS,BERTITA ST
"1089","33443000",37.70916184670,-122.46433856500,"0",INTERSECTIONS,HEAD ST/SANTA BARBARA AVE
"1090","33448000",37.71857703820,-122.47260416900,"0",INTERSECTIONS,JUNIPERO SERRA BLVD/STRATFORD DR
"1091","33453000",37.70962968190,-122.46509808700,"0",INTERSECTIONS,DE LONG ST
